Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Fiji,FJI,..,..,..,..,6,5.15999984741211,..,..,..,..,..,4.61999988555908,..,..,8.51000022888184,..,5.53999996185303,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Finland,FIN,10.5699996948242,10.7600002288818,10.1700000762939,9.9399995803833,10.5699996948242,8.68000030517578,8.07999992370605,7.19000005722046,6.75,7.57000017166138,7.6399998664856,7.09999990463257,7.05000019073486,7.51999998092651,7.94999980926514,8.84000015258789,8.57999992370605,8.39000034332275,7.30000019073486,6.17000007629395,7.48999977111816,7.07000017166138
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,France,FRA,12.1899995803833,10.5100002288818,10.1099996566772,9.13000011444092,9.88000011444092,9.84000015258789,9.67000007629395,8.59000015258789,7.90999984741211,9.35999965667725,9.64999961853027,9.71000003814697,9.97000026702881,9.77999973297119,10.0100002288818,9.88000011444092,9.85000038146973,9.36999988555908,9.0600004196167,8.35000038146973,7.94999980926514,7.75
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,French Polynesia,PYF,..,..,13.3699998855591,..,..,..,..,12.8000001907349,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Gabon,GAB,..,..,..,..,..,22.3700008392334,..,..,..,..,28.5200004577637,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,12.6300001144409,..,..,..,..,..,3.17000007629395,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Georgia,GEO,10.5,10.6499996185303,11.0100002288818,11.539999961853,11.7799997329712,12.6599998474121,11.6499996185303,12.5900001525879,17.5900001525879,19.0799999237061,17.5599994659424,17.3999996185303,18.3700008392334,16.1800003051758,14.4799995422363,13.9200000762939,12.5500001907349,12.7399997711182,11.2299995422363,10.1499996185303,10.210000038147,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Germany,DEU,8.27000045776367,7.78000020980835,8.21000003814697,9.27999973297119,10.0799999237061,10.8900003433228,10.1700000762939,8.78999996185303,7.65000009536743,7.30999994277954,6.5,5.57999992370605,5.17999982833862,4.92000007629395,4.63000011444092,4.21999979019165,3.74000000953674,3.30999994277954,2.91000008583069,2.73000001907349,3.44000005722046,3.1800000667572
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Ghana,GHA,10.7299995422363,..,..,..,..,..,4.76000022888184,..,..,..,5.82999992370605,..,..,2.35999989509583,..,6.59999990463257,..,3.48000001907349,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Greece,GRC,17.3500003814697,16.3199996948242,15.8100004196167,15.2700004577637,16.4400005340576,15.6400003433228,13.7399997711182,12.9200000762939,11.3599996566772,13.25,16.3999996185303,21.6900005340576,28.5799999237061,31.6499996185303,30.5100002288818,29.0300006866455,28.0599994659424,26.0300006866455,24.1100006103516,21.2000007629395,19.25,18.8799991607666
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Greenland,GRL,10.1000003814697,7.71000003814697,7.82000017166138,8.64000034332275,8.81999969482422,8.02000045776367,6.69999980926514,..,..,..,7.69999980926514,9.60000038146973,10.1999998092651,10.1000003814697,10.3000001907349,9.30000019073486,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guam,GUM,..,..,9.69999980926514,..,7.69999980926514,7.69999980926514,7.5,9.89999961853027,..,9.80000019073486,9.30000019073486,15.6999998092651,10.8000001907349,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guatemala,GTM,..,..,..,3.39000010490417,3.38000011444092,..,2.47000002861023,..,..,..,3.82999992370605,6.6100001335144,3.44000005722046,3.64000010490417,3.36999988555908,3.52999997138977,3.45000004768372,3.5,2.79999995231628,2.91000008583069,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guinea,GIN,..,..,3.54999995231628,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.05999994277954,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.72000002861023,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guyana,GUY,..,..,15.2600002288818,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.4899997711182,15.0799999237061,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Haiti,HTI,..,..,..,..,..,..,..,19.2000007629395,..,..,..,..,17.2999992370605,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Honduras,HND,..,4.07999992370605,4.80999994277954,6.55000019073486,8.3100004196167,6.38000011444092,4.3899998664856,4.28000020980835,3.83999991416931,4.26000022888184,5.40000009536743,6.30999994277954,5.11999988555908,7.44999980926514,9.25,8.76000022888184,8.88000011444092,7.84999990463257,7.11999988555908,7.61999988555908,13.6499996185303,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Hong Kong SAR, China",HKG,4.01000022888184,3.83999991416931,5.90000009536743,6.19000005722046,5.55000019073486,4.42000007629395,3.72000002861023,3.35999989509583,2.97000002861023,4.32000017166138,3.5,2.79999995231628,2.75999999046326,2.97000002861023,3.00999999046326,3.1800000667572,3.07999992370605,2.85999989509583,2.42000007629395,2.29999995231628,4.73999977111816,4.21999979019165
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Hungary,HUN,5.78999996185303,4.96999979019165,5.07999992370605,5.57999992370605,5.8600001335144,7.42999982833862,7.90999984741211,7.73000001907349,8,9.73999977111816,10.6599998474121,10.9799995422363,10.6099996566772,10.1400003433228,7.90999984741211,7.03999996185303,5.1100001335144,4.57000017166138,3.99000000953674,3.5,4.48000001907349,4.23999977111816
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Iceland,ISL,2.88000011444092,2.50999999046326,2.90000009536743,3.1800000667572,3.15000009536743,2.82999992370605,3.05999994277954,2.26999998092651,2.57999992370605,5.67999982833862,6.73999977111816,6.21000003814697,5.65999984741211,5.07999992370605,4.78999996185303,4.05000019073486,3.04999995231628,2.72000002861023,2.53999996185303,3.10999989509583,6.26000022888184,6.38000011444092
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,India,IND,2.40000009536743,..,..,..,..,8.96000003814697,..,..,..,..,3.78999996185303,..,3.74000000953674,..,..,..,..,..,7.71999979019165,6.07000017166138,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Indonesia,IDN,6.71000003814697,7.36999988555908,7.84999990463257,8.3100004196167,9.18000030517578,10.0600004196167,9.28999996185303,9.90999984741211,8.10000038146973,6.69999980926514,6.3899998664856,5.57000017166138,4.78000020980835,4.26999998092651,3.88000011444092,4.42999982833862,3.86999988555908,3.48000001907349,4.17999982833862,3.34999990463257,3.76999998092651,3.15000009536743
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Iran, Islamic Rep.",IRN,..,..,22.3999996185303,..,17.7999992370605,17.6100006103516,16.5100002288818,16.1000003814697,16.9200000762939,17.0400009155273,20.7399997711182,21.0599994659424,19.7900009155273,19.8700008392334,19.7600002288818,19.5,20.7800006866455,19.9200000762939,18.9599990844727,17.5499992370605,15.6700000762939,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Iraq,IRQ,..,..,..,..,..,..,..,7.44000005722046,..,..,..,..,12.4200000762939,..,21.9200000762939,..,22.2199993133545,30.9599990844727,..,..,..,28.3099994659424
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Ireland,IRL,4.26999998092651,3.54999995231628,3.75,4.01000022888184,3.82999992370605,4.01000022888184,4.21000003814697,4.92999982833862,5.69999980926514,9.51000022888184,11.4099998474121,12.5,12.75,12.4200000762939,10.8800001144409,8.90999984741211,7.59999990463257,6.28999996185303,5.69000005722046,4.69000005722046,5.65000009536743,6.15000009536743
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Isle of Man,IMN,0.400000005960464,1.45000004768372,0.400000005960464,0.5,0.600000023841858,0.899999976158142,1.96000003814697,1.10000002384186,1,..,..,2.75999999046326,..,1.71000003814697,1.25999999046326,..,2.25999999046326,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Israel,ISR,11.1700000762939,12.0100002288818,12.7399997711182,13.8100004196167,13.7700004577637,11.6300001144409,11.039999961853,9.8100004196167,7.8600001335144,9.18000030517578,7.94999980926514,6.94999980926514,6.98000001907349,6.23999977111816,5.92000007629395,5.3899998664856,4.94000005722046,4.32000017166138,3.95000004768372,3.9300000667572,4.11999988555908,4.8600001335144
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Italy,ITA,14.8500003814697,13.039999961853,12.6099996566772,11.9499998092651,10.2200002670288,10.039999961853,8.77000045776367,7.84000015258789,8.5,9.22000026702881,9.60000038146973,9.53999996185303,11.8299999237061,13.0699996948242,13.8000001907349,12.6899995803833,12.7700004577637,12.3900003433228,11.7700004577637,11.1000003814697,10.1899995803833,10.6199998855591
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Jamaica,JAM,22.2800006866455,20.9300003051758,19.5599994659424,16.3400001525879,17.2800006866455,15.8000001907349,14.460000038147,14.2799997329712,8.85999965667725,9.10999965667725,9.76000022888184,10.25,11.210000038147,12.5699996948242,11.6499996185303,17.8600006103516,11.3699998855591,9.71000003814697,6.94999980926514,6.3600001335144,7.42999982833862,10.3000001907349
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Japan,JPN,4.51000022888184,4.73999977111816,5.11999988555908,4.8899998664856,4.42000007629395,4.21999979019165,3.92000007629395,3.76999998092651,3.85999989509583,4.78000020980835,4.6100001335144,4.15000009536743,4.05000019073486,3.6800000667572,3.36999988555908,3.08999991416931,2.83999991416931,2.65000009536743,2.23000001907349,2.17000007629395,2.5,2.5
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Jordan,JOR,21,20.5,21.8999996185303,20.7999992370605,..,25.8999996185303,25,25.6000003814697,24.3999996185303,24.1000003814697,21.7000007629395,21.2000007629395,19.8999996185303,22.2000007629395,20.7000007629395,22.5499992370605,24.1299991607666,27.1599998474121,24.1200008392334,24.1100006103516,25.4400005340576,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kazakhstan,KAZ,..,12.0500001907349,11.210000038147,10.3999996185303,9.84000015258789,..,..,..,7.94999980926514,7.53999996185303,6.63000011444092,6.21000003814697,6.46999979019165,5.86999988555908,..,..,..,5.42999982833862,..,..,5.36999988555908,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kenya,KEN,..,..,..,..,..,10.1300001144409,10.1300001144409,..,..,9.39999961853027,..,..,..,..,..,..,2.94000005722046,..,..,5.26000022888184,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kiribati,KIR,..,..,..,..,..,18.2399997711182,..,..,..,..,34.0900001525879,..,..,..,..,5.6399998664856,..,..,..,8.67000007629395,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Korea, Rep.",KOR,3.24000000953674,3.00999999046326,2.5,3.03999996185303,3.07999992370605,3.09999990463257,2.71000003814697,2.40000009536743,2.40000009536743,2.69000005722046,2.83999991416931,2.64000010490417,2.55999994277954,2.46000003814697,2.96000003814697,3.48000001907349,3.53999996185303,3.48000001907349,3.69000005722046,3.57999992370605,3.99000000953674,3.74000000953674
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kosovo,XKX,..,70,74.5,71.9000015258789,60.7000007629395,60.5,61.5999984741211,55.2000007629395,59.5999984741211,56.4000015258789,..,..,39.9599990844727,38.5099983215332,41.5699996948242,36.5,31.7099990844727,36.4000015258789,31.2800006866455,34.0299987792969,32.0499992370605,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kuwait,KWT,..,..,..,..,..,1.80999994277954,2.90000009536743,3.09999990463257,3.73000001907349,3.39000010490417,2.79999995231628,..,..,..,4.90000009536743,4.40000009536743,5.82999992370605,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kyrgyz Republic,KGZ,..,..,14.2700004577637,..,9.26000022888184,9.05000019073486,9.02999973297119,..,9.38000011444092,9.76000022888184,9.9399995803833,9.85000038146973,9.47000026702881,9.65999984741211,9.48999977111816,9.02000045776367,8.73999977111816,8.90999984741211,3.89000010490417,4.48999977111816,4.98999977111816,4.30999994277954
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lao PDR,LAO,..,..,..,..,..,1.36000001430511,..,..,..,..,0.660000026226044,..,..,..,..,..,..,2.75,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Latvia,LVA,13.3699998855591,12.4700002670288,12.7600002288818,12.0200004577637,12.2700004577637,9.97000026702881,6.73999977111816,5.57000017166138,7.07999992370605,14.1400003433228,16.2999992370605,13.8000001907349,13.9499998092651,11.1400003433228,9.84000015258789,8.64000034332275,8.39999961853027,7.67999982833862,6.42000007629395,5.42999982833862,7.07000017166138,6.53999996185303
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lebanon,LBN,..,..,..,..,9.51000022888184,..,..,10.1400003433228,..,10.3999996185303,..,..,..,..,..,..,..,..,..,14.3100004196167,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,38.7900009155273,..,..,..,..,..,..,..,..,..,..,19.1100006103516,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,2.28999996185303,..,..,..,1.79999995231628,..,2.35999989509583,5.65000009536743,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,25.0499992370605,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,2.52999997138977,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lithuania,LTU,13.6099996566772,14.1000003814697,12.7799997329712,13.1999998092651,11.0699996948242,8.52999973297119,5.6100001335144,4.32999992370605,5.63000011444092,10.5200004577637,14.5200004577637,12.9099998474121,11.5699996948242,10.4799995422363,9.22000026702881,8.15999984741211,6.65000009536743,5.67999982833862,5.40999984741211,5.48999977111816,7.69000005722046,6.6100001335144
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Luxembourg,LUX,3.14000010490417,2.17000007629395,3.63000011444092,4.71000003814697,7.09000015258789,5.82000017166138,6.25,4.71000003814697,6.03000020980835,6.13000011444092,5.09000015258789,6.26000022888184,5.90999984741211,6.38000011444092,5.76999998092651,7.34000015258789,6.63000011444092,5.5,5.88000011444092,5.53000020980835,6.96999979019165,5.61999988555908
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Macao SAR, China",MAC,4.59999990463257,4.40000009536743,4.5,4.69999980926514,4,3.79999995231628,3.79999995231628,2.90000009536743,2.79999995231628,2.78999996185303,2.05999994277954,2.1800000667572,1.64999997615814,1.39999997615814,1.38999998569489,1.57000005245209,1.5,1.60000002384186,1.29999995231628,1.29999995231628,2.20000004768372,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Madagascar,MDG,5.88000011444092,5.40000009536743,..,6.21999979019165,..,3.49000000953674,..,..,..,..,5.30999994277954,..,0.629999995231628,..,..,1.79999995231628,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malawi,MWI,..,..,..,..,..,0.759999990463257,..,..,..,..,..,1.75999999046326,..,5.84000015258789,..,..,..,4.09000015258789,..,..,1.05999994277954,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malaysia,MYS,3.05999994277954,3.78999996185303,3.76999998092651,3.64000010490417,3.80999994277954,3.71000003814697,..,..,..,..,..,3.3199999332428,..,..,3.22000002861023,3.39000010490417,3.92000007629395,..,3.63000011444092,3.40000009536743,4.67999982833862,..
